CLE;ID Operation;Type Operation;Montant;Solde avant;Solde apres;Code proprietaire;Telephone;Statut;ID Transaction;Num bordereau;Date operation;Date de versement;Banque appro;Login demandeur Appro;Login valideur Appro;Motif rejet;Frais connexion;Numero Trans GU;Agent;Motif regularisation;groupe de reseau
1754411550424;2427585815;FRAIS_TRANSACTION;-300;55.978;55.978;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411550424;718768443;;CM
1754411546600;2427585677;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-44.2;56.52;56.476;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411546600;718768443;;CM
1754411546600;2427585679;FRAIS_TRANSACTION;-300;56.476;56.476;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411546600;718768443;;CM
1754411539215;2427585592;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-51;56.572;56.521;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411539215;718768443;;CM
1754411539215;2427585594;FRAIS_TRANSACTION;-300;56.521;56.52;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411539215;718768443;;CM
1754411535485;2427585425;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-108;56.68;56.572;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411535485;718768443;;CM
1754411535485;2427585427;FRAIS_TRANSACTION;-300;56.572;56.572;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411535485;718768443;;CM
1754411125241;2427572108;IMPACT_COMPTIMPACT-COMPTE-GENERAL;49.86;56.631;56.68;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411125241;718768443;;CM
1754411125241;2427572110;FRAIS_TRANSACTION;498;56.68;56.68;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411125241;718768443;;CM
1754410969510;2427568996;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-70;56.701;56.631;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410969510;718768443;;CM
1754410969510;2427568998;FRAIS_TRANSACTION;-300;56.631;56.631;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410969510;718768443;;CM
1754410861007;2427567644;IMPACT_COMPTIMPACT-COMPTE-GENERAL;487.12;56.219;56.706;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410861007;718768443;;CM
1754410861007;2427567646;FRAIS_TRANSACTION;-4.871;56.706;56.701;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410861007;718768443;;CM
1754410805350;2427566218;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-81.6;56.301;56.219;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410805350;718768443;;CM
1754410805350;2427566220;FRAIS_TRANSACTION;-300;56.219;56.219;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410805350;718768443;;CM
1754410800813;2427566095;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-71;56.372;56.301;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410800813;718768443;;CM
1754410800813;2427566097;FRAIS_TRANSACTION;-300;56.301;56.301;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410800813;718768443;;CM
1754410689577;2427564524;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-101.32;56.473;56.372;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410689577;718768443;;CM
1754410689577;2427564526;FRAIS_TRANSACTION;-300;56.372;56.372;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410689577;718768443;;CM
1754410686656;2427563806;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-25.9;56.5;56.474;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410686656;718768443;;CM
1754410686656;2427563808;FRAIS_TRANSACTION;-300;56.474;56.473;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410686656;718768443;;CM
1754410542370;2427562011;IMPACT_COMPTIMPACT-COMPTE-GENERAL;318.92;56.184;56.503;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410542370;718768443;;CM
1754410542370;2427562014;FRAIS_TRANSACTION;-3.189;56.503;56.5;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410542370;718768443;;CM
1754410346829;2427558553;IMPACT_COMPTIMPACT-COMPTE-GENERAL;442.92;55.745;56.188;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410346829;718768443;;CM
1754410346829;2427558555;FRAIS_TRANSACTION;-4.429;56.188;56.184;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410346829;718768443;;CM
1754410268106;2427557500;IMPACT_COMPTIMPACT-COMPTE-GENERAL;500;55.25;55.75;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410268106;718768443;;CM
1754410268106;2427557502;FRAIS_TRANSACTION;-5;55.75;55.745;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410268106;718768443;;CM
1754410194025;2427556075;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-33.3;55.284;55.251;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410194025;718768443;;CM
1754410194025;2427556077;FRAIS_TRANSACTION;-300;55.251;55.25;CELCM0001;null;OK;;null;2025;null;null;;;;;1754410194025;718768443;;CM
1754409951666;2427552273;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-76.26;55.361;55.284;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409951666;718768443;;CM
1754409951666;2427552275;FRAIS_TRANSACTION;-300;55.284;55.284;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409951666;718768443;;CM
1754409948018;2427552221;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-282.535;55.643;55.361;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409948018;718768443;;CM
1754409948018;2427552223;FRAIS_TRANSACTION;-300;55.361;55.361;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409948018;718768443;;CM
1754409944204;2427552175;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-101;55.745;55.644;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409944204;718768443;;CM
1754409944204;2427552178;FRAIS_TRANSACTION;-300;55.644;55.643;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409944204;718768443;;CM
1754409940394;2427552104;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-25;55.77;55.745;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409940394;718768443;;CM
1754409940394;2427552106;FRAIS_TRANSACTION;-300;55.745;55.745;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409940394;718768443;;CM
1754409936541;2427552005;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-37;55.807;55.77;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409936541;718768443;;CM
1754409936541;2427552009;FRAIS_TRANSACTION;-300;55.77;55.77;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409936541;718768443;;CM
1754409923019;2427551698;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-35.795;55.843;55.808;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409923019;718768443;;CM
1754409923019;2427551700;FRAIS_TRANSACTION;-300;55.808;55.807;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409923019;718768443;;CM
1754409721697;2427547259;IMPACT_COMPTIMPACT-COMPTE-GENERAL;46.93;55.797;55.844;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409721697;718768443;;CM
1754409721697;2427547262;FRAIS_TRANSACTION;469;55.844;55.843;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409721697;718768443;;CM
1754409701951;2427546903;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-32.6;55.83;55.797;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409701951;718768443;;CM
1754409701951;2427546905;FRAIS_TRANSACTION;-300;55.797;55.797;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409701951;718768443;;CM
1754409523070;2427543980;IMPACT_COMPTIMPACT-COMPTE-GENERAL;64.142;55.766;55.83;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409523070;718768443;;CM
1754409523070;2427543982;FRAIS_TRANSACTION;-641.42;55.83;55.83;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409523070;718768443;;CM
1754409537681;2427543911;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-51;55.818;55.767;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409537681;718768443;;CM
1754409537681;2427543913;FRAIS_TRANSACTION;-300;55.767;55.766;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409537681;718768443;;CM
1754409195720;2427538273;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-217;56.035;55.818;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409195720;718768443;;CM
1754409195720;2427538277;FRAIS_TRANSACTION;-300;55.818;55.818;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409195720;718768443;;CM
1754409189614;2427538255;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-17.64;56.053;56.035;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409189614;718768443;;CM
1754409189614;2427538257;FRAIS_TRANSACTION;-300;56.035;56.035;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409189614;718768443;;CM
1754409192577;2427538195;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-60;56.113;56.053;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409192577;718768443;;CM
1754409192577;2427538197;FRAIS_TRANSACTION;-300;56.053;56.053;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409192577;718768443;;CM
1754409134630;2427537527;IMPACT_COMPTIMPACT-COMPTE-GENERAL;49.86;56.064;56.114;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409134630;718768443;;CM
1754409134630;2427537529;FRAIS_TRANSACTION;498;56.114;56.113;CELCM0001;null;OK;;null;2025;null;null;;;;;1754409134630;718768443;;CM
1754408641380;2427529785;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-50.8;56.115;56.064;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408641380;718768443;;CM
1754408641380;2427529787;FRAIS_TRANSACTION;-300;56.064;56.064;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408641380;718768443;;CM
1754408637688;2427529695;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-142.8;56.258;56.115;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408637688;718768443;;CM
1754408637688;2427529697;FRAIS_TRANSACTION;-300;56.115;56.115;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408637688;718768443;;CM
1754408411939;2427525798;FRAIS_TRANSACTION;-300;56.258;56.258;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408411939;718768443;;CM
1754408411939;2427525796;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-20;56.278;56.258;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408411939;718768443;;CM
1754408408306;2427525773;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-36.72;56.315;56.279;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408408306;718768443;;CM
1754408408306;2427525775;FRAIS_TRANSACTION;-300;56.279;56.278;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408408306;718768443;;CM
1754408397364;2427525563;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-499.995;56.816;56.316;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408397364;718768443;;CM
1754408397364;2427525565;FRAIS_TRANSACTION;-300;56.316;56.315;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408397364;718768443;;CM
1754408387341;2427525474;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-12.09;56.828;56.816;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408387341;718768443;;CM
1754408387341;2427525476;FRAIS_TRANSACTION;-300;56.816;56.816;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408387341;718768443;;CM
1754408382769;2427525365;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-203.5;57.032;56.828;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408382769;718768443;;CM
1754408382769;2427525367;FRAIS_TRANSACTION;-300;56.828;56.828;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408382769;718768443;;CM
1754408378315;2427525292;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-221;57.253;57.032;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408378315;718768443;;CM
1754408378315;2427525294;FRAIS_TRANSACTION;-300;57.032;57.032;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408378315;718768443;;CM
1754408366545;2427525052;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-210.9;57.464;57.253;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408366545;718768443;;CM
1754408366545;2427525054;FRAIS_TRANSACTION;-300;57.253;57.253;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408366545;718768443;;CM
1754408361289;2427524991;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-218.035;57.683;57.465;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408361289;718768443;;CM
1754408361289;2427524993;FRAIS_TRANSACTION;-300;57.465;57.464;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408361289;718768443;;CM
1754408348658;2427524978;IMPACT_COMPTIMPACT-COMPTE-GENERAL;462.82;57.224;57.687;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408348658;718768443;;CM
1754408348658;2427524981;FRAIS_TRANSACTION;-4.628;57.687;57.683;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408348658;718768443;;CM
1754408214344;2427522750;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-403;57.628;57.225;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408214344;718768443;;CM
1754408214344;2427522752;FRAIS_TRANSACTION;-300;57.225;57.224;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408214344;718768443;;CM
1754408074843;2427520473;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-27;57.655;57.628;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408074843;718768443;;CM
1754408074843;2427520475;FRAIS_TRANSACTION;-300;57.628;57.628;CELCM0001;null;OK;;null;2025;null;null;;;;;1754408074843;718768443;;CM
1754407889634;2427517824;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-322.4;57.989;57.667;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407889634;718768443;;CM
1754407889634;2427517826;FRAIS_TRANSACTION;-300;57.667;57.667;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407889634;718768443;;CM
1754407892467;2427517831;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-11.16;57.667;57.655;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407892467;718768443;;CM
1754407892467;2427517833;FRAIS_TRANSACTION;-300;57.655;57.655;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407892467;718768443;;CM
1754407885835;2427517764;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-36.27;58.026;57.99;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407885835;718768443;;CM
1754407885835;2427517766;FRAIS_TRANSACTION;-300;57.99;57.989;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407885835;718768443;;CM
1754407816173;2427516656;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-480;58.506;58.026;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407816173;718768443;;CM
1754407816173;2427516658;FRAIS_TRANSACTION;-300;58.026;58.026;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407816173;718768443;;CM
1754407787109;2427516449;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;58.481;58.506;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407787109;718768443;;CM
1754407787109;2427516451;FRAIS_TRANSACTION;249;58.506;58.506;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407787109;718768443;;CM
1754407669234;2427514258;IMPACT_COMPTIMPACT-COMPTE-GENERAL;28.93;58.453;58.482;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407669234;718768443;;CM
1754407669234;2427514260;FRAIS_TRANSACTION;289;58.482;58.481;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407669234;718768443;;CM
1754407611788;2427513331;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-24.45;58.478;58.453;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407611788;718768443;;CM
1754407611788;2427513335;FRAIS_TRANSACTION;-300;58.453;58.453;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407611788;718768443;;CM
1754407608225;2427513253;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-24.45;58.502;58.478;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407608225;718768443;;CM
1754407608225;2427513255;FRAIS_TRANSACTION;-300;58.478;58.478;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407608225;718768443;;CM
1754407604595;2427513238;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-195.6;58.698;58.503;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407604595;718768443;;CM
1754407604595;2427513240;FRAIS_TRANSACTION;-300;58.503;58.502;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407604595;718768443;;CM
1754407566077;2427512662;IMPACT_COMPTIMPACT-COMPTE-GENERAL;325.62;58.376;58.701;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407566077;718768443;;CM
1754407566077;2427512664;FRAIS_TRANSACTION;-3.256;58.701;58.698;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407566077;718768443;;CM
1754407373059;2427509618;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-58.46;58.435;58.376;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407373059;718768443;;CM
1754407373059;2427509622;FRAIS_TRANSACTION;-300;58.376;58.376;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407373059;718768443;;CM
1754407277802;2427508322;IMPACT_COMPTIMPACT-COMPTE-GENERAL;82.72;58.353;58.435;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407277802;718768443;;CM
1754407277802;2427508324;FRAIS_TRANSACTION;827;58.435;58.435;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407277802;718768443;;CM
1754407149719;2427505859;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-150;58.503;58.353;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407149719;718768443;;CM
1754407149719;2427505861;FRAIS_TRANSACTION;-300;58.353;58.353;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407149719;718768443;;CM
1754407143284;2427505732;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-34.885;58.538;58.503;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407143284;718768443;;CM
1754407143284;2427505734;FRAIS_TRANSACTION;-300;58.503;58.503;CELCM0001;null;OK;;null;2025;null;null;;;;;1754407143284;718768443;;CM
1754406966888;2427502938;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;58.513;58.538;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406966888;718768443;;CM
1754406966888;2427502940;FRAIS_TRANSACTION;249;58.538;58.538;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406966888;718768443;;CM
1754406777200;2427502275;IMPACT_COMPTIMPACT-COMPTE-GENERAL;500;58.018;58.518;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406777200;718768443;;CM
1754406777200;2427502277;FRAIS_TRANSACTION;-5;58.518;58.513;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406777200;718768443;;CM
1754406567242;2427497581;IMPACT_COMPTIMPACT-COMPTE-GENERAL;451.82;57.571;58.023;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406567242;718768443;;CM
1754406567242;2427497583;FRAIS_TRANSACTION;-4.518;58.023;58.018;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406567242;718768443;;CM
1754406378142;2427493939;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;57.547;57.571;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406378142;718768443;;CM
1754406378142;2427493941;FRAIS_TRANSACTION;249;57.571;57.571;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406378142;718768443;;CM
1754406353448;2427493045;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-37.2;57.584;57.547;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406353448;718768443;;CM
1754406353448;2427493047;FRAIS_TRANSACTION;-300;57.547;57.547;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406353448;718768443;;CM
1754406350327;2427492963;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-68.5;57.653;57.584;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406350327;718768443;;CM
1754406350327;2427492965;FRAIS_TRANSACTION;-300;57.584;57.584;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406350327;718768443;;CM
1754406080810;2427489013;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-25.265;57.678;57.653;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406080810;718768443;;CM
1754406080810;2427489015;FRAIS_TRANSACTION;-300;57.653;57.653;CELCM0001;null;OK;;null;2025;null;null;;;;;1754406080810;718768443;;CM
1754405838883;2427485558;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-100.64;57.779;57.679;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405838883;718768443;;CM
1754405838883;2427485560;FRAIS_TRANSACTION;-300;57.679;57.678;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405838883;718768443;;CM
1754405770719;2427484681;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;57.755;57.78;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405770719;718768443;;CM
1754405770719;2427484683;FRAIS_TRANSACTION;249;57.78;57.779;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405770719;718768443;;CM
1754405742080;2427484168;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-22.61;57.778;57.755;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405742080;718768443;;CM
1754405742080;2427484170;FRAIS_TRANSACTION;-300;57.755;57.755;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405742080;718768443;;CM
1754405712023;2427484052;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;57.753;57.778;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405712023;718768443;;CM
1754405712023;2427484054;FRAIS_TRANSACTION;249;57.778;57.778;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405712023;718768443;;CM
1754405668673;2427483068;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-101.495;57.855;57.753;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405668673;718768443;;CM
1754405668673;2427483071;FRAIS_TRANSACTION;-300;57.753;57.753;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405668673;718768443;;CM
1754405663194;2427482927;FRAIS_TRANSACTION;-300;57.855;57.855;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405663194;718768443;;CM
1754405663194;2427482925;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-408;58.263;57.855;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405663194;718768443;;CM
1754405658135;2427482856;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-40.12;58.303;58.263;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405658135;718768443;;CM
1754405658135;2427482858;FRAIS_TRANSACTION;-300;58.263;58.263;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405658135;718768443;;CM
1754405653418;2427482808;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-6.8;58.31;58.304;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405653418;718768443;;CM
1754405653418;2427482810;FRAIS_TRANSACTION;-300;58.304;58.303;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405653418;718768443;;CM
1754405471649;2427480002;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;58.286;58.311;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405471649;718768443;;CM
1754405471649;2427480004;FRAIS_TRANSACTION;249;58.311;58.31;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405471649;718768443;;CM
1754405478688;2427479876;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-500;58.786;58.286;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405478688;718768443;;CM
1754405478688;2427479878;FRAIS_TRANSACTION;-300;58.286;58.286;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405478688;718768443;;CM
1754405455384;2427479447;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-277.1;59.064;58.786;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405455384;718768443;;CM
1754405455384;2427479449;FRAIS_TRANSACTION;-300;58.786;58.786;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405455384;718768443;;CM
1754405371492;2427478416;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;59.039;59.064;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405371492;718768443;;CM
1754405371492;2427478418;FRAIS_TRANSACTION;249;59.064;59.064;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405371492;718768443;;CM
1754405213539;2427476303;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;59.014;59.039;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405213539;718768443;;CM
1754405213539;2427476305;FRAIS_TRANSACTION;249;59.039;59.039;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405213539;718768443;;CM
1754405200845;2427475654;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-495;59.509;59.014;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405200845;718768443;;CM
1754405200845;2427475656;FRAIS_TRANSACTION;-300;59.014;59.014;CELCM0001;null;OK;;null;2025;null;null;;;;;1754405200845;718768443;;CM
1754404967497;2427472072;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-15.64;59.547;59.531;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404967497;718768443;;CM
1754404967497;2427472074;FRAIS_TRANSACTION;-300;59.531;59.531;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404967497;718768443;;CM
1754404970416;2427472079;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-21;59.531;59.51;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404970416;718768443;;CM
1754404970416;2427472081;FRAIS_TRANSACTION;-300;59.51;59.509;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404970416;718768443;;CM
1754404964566;2427471969;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-20.555;59.568;59.547;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404964566;718768443;;CM
1754404964566;2427471972;FRAIS_TRANSACTION;-300;59.547;59.547;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404964566;718768443;;CM
1754404900392;2427471056;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-254.18;59.822;59.568;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404900392;718768443;;CM
1754404900392;2427471058;FRAIS_TRANSACTION;-300;59.568;59.568;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404900392;718768443;;CM
1754404840103;2427470815;IMPACT_COMPTIMPACT-COMPTE-GENERAL;46.93;59.776;59.822;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404840103;718768443;;CM
1754404840103;2427470817;FRAIS_TRANSACTION;469;59.822;59.822;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404840103;718768443;;CM
1754404775619;2427469152;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-82.8;59.859;59.776;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404775619;718768443;;CM
1754404775619;2427469155;FRAIS_TRANSACTION;-300;59.776;59.776;CELCM0001;null;OK;;null;2025;null;null;;;;;1754404775619;718768443;;CM
